# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:48:44.751Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD
2019-01-04T16:50:00.000Z  70  5.850 //
2019-01-04T16:55:00.000Z 100  5.850 //
2019-01-04T17:00:00.000Z 100  5.999 //
2019-01-04T17:05:00.000Z  70  6.013 //
2019-01-04T17:10:00.000Z 100  6.050 //
2019-01-04T17:20:00.000Z   0  6.200 //
2019-01-04T17:25:00.000Z 100  6.350 //
2019-01-04T17:30:00.000Z 100  6.350 //
2019-01-04T17:35:00.000Z  70  6.307 //
2019-01-04T17:40:00.000Z 100  6.550 //
2019-01-04T17:45:00.000Z  70  6.650 //
2019-01-04T17:50:00.000Z  70  6.725 //
2019-01-04T17:55:00.000Z 100  7.050 //
2019-01-04T18:00:00.000Z 100  6.950 //
2019-01-04T18:05:00.000Z  70  7.350 //
2019-01-04T18:10:00.000Z 100  7.150 //
2019-01-04T18:15:00.000Z 100  6.850 //
2019-01-04T18:20:00.000Z  70  7.250 //
2019-01-04T18:25:00.000Z  70  7.350 //
2019-01-04T18:30:00.000Z  70  7.413 //
2019-01-04T18:35:00.000Z 100  7.550 //
2019-01-04T18:40:00.000Z  70  7.800 //
2019-01-04T18:45:00.000Z 100  7.850 //
2019-01-04T18:50:00.000Z   0  8.000 //
2019-01-04T18:55:00.000Z  70  8.150 //
2019-01-04T19:00:00.000Z  70  8.225 //
2019-01-04T19:05:00.000Z 100  8.350 //
2019-01-04T19:10:00.000Z   0  8.300 //
2019-01-04T19:15:00.000Z  70  8.450 //
2019-01-04T19:20:00.000Z   0  8.500 //
2019-01-04T19:25:00.000Z 100  8.650 //
2019-01-04T19:30:00.000Z 100  8.750 //
2019-01-04T19:35:00.000Z  70  8.725 //
2019-01-04T19:40:00.000Z 100  8.750 //
2019-01-04T19:45:00.000Z  70  8.775 //
2019-01-04T19:50:00.000Z   0  8.700 //
2019-01-04T19:55:00.000Z   0  9.000 //
2019-01-04T20:00:00.000Z 100  8.950 //
2019-01-04T20:05:00.000Z   0  9.000 //
2019-01-04T20:10:00.000Z   0  9.000 //
2019-01-04T20:15:00.000Z 100  9.113 //
2019-01-04T20:20:00.000Z 100  9.250 //
2019-01-04T20:25:00.000Z 100  9.250 //
2019-01-04T20:30:00.000Z 100  9.150 //
2019-01-04T20:35:00.000Z 100  8.750 //
2019-01-04T20:40:00.000Z  70  8.750 //
2019-01-04T20:45:00.000Z  70  9.150 //
2019-01-04T20:50:00.000Z   0  8.800 //
2019-01-04T20:55:00.000Z  70  8.950 //
2019-01-04T21:00:00.000Z   0  8.600 //
2019-01-04T21:05:00.000Z   0  8.900 //
2019-01-04T21:10:00.000Z   0  8.800 //
2019-01-04T21:15:00.000Z 100  8.804 //
2019-01-04T21:20:00.000Z 100  8.850 //
2019-01-04T21:25:00.000Z 100  8.850 //
2019-01-04T21:30:00.000Z 100  8.850 //
2019-01-04T21:35:00.000Z 100  8.750 //
2019-01-04T21:40:00.000Z 100  8.450 //
2019-01-04T21:45:00.000Z 100  8.750 //
2019-01-04T21:50:00.000Z 100  8.750 //
2019-01-04T21:55:00.000Z 100  8.750 //
2019-01-04T22:00:00.000Z 100  8.750 //
2019-01-04T22:05:00.000Z  70  8.704 //
2019-01-04T22:10:00.000Z 100  8.750 //
2019-01-04T22:15:00.000Z 100  8.550 //
2019-01-04T22:20:00.000Z 100  8.625 //
2019-01-04T22:25:00.000Z  70  8.450 //
2019-01-04T22:30:00.000Z 100  8.425 //
2019-01-04T22:35:00.000Z 100  7.900 //
2019-01-04T22:40:00.000Z 100  8.050 //
2019-01-04T22:45:00.000Z 100  7.807 //
2019-01-04T22:50:00.000Z  70  7.750 //
2019-01-04T22:55:00.000Z 100  7.900 //
2019-01-04T23:00:00.000Z 100  7.600 //
2019-01-04T23:05:00.000Z 100  7.207 //
2019-01-04T23:10:00.000Z 100  7.500 //
2019-01-04T23:15:00.000Z  70  7.100 //
2019-01-04T23:20:00.000Z 100  7.200 //
2019-01-04T23:25:00.000Z 100  7.400 //
2019-01-04T23:30:00.000Z 100  7.200 //
2019-01-04T23:35:00.000Z  70  5.800 //
2019-01-04T23:40:00.000Z 100  6.900 //
2019-01-04T23:45:00.000Z 100  6.900 //
2019-01-04T23:50:00.000Z  70  6.400 //
2019-01-04T23:55:00.000Z  70  4.700 //
2019-01-05T00:00:00.000Z 100  5.400 //
2019-01-05T00:05:00.000Z 100  3.100 //
2019-01-05T00:10:00.000Z 100  5.700 //
2019-01-05T00:15:00.000Z 100  4.600 //
2019-01-05T00:20:00.000Z 100  4.600 //
2019-01-05T00:25:00.000Z 100  3.700 //
2019-01-05T00:30:00.000Z 100  3.700 //
2019-01-05T00:35:00.000Z 100  3.500 //
2019-01-05T00:40:00.000Z 100  3.600 //
2019-01-05T00:45:00.000Z 100  4.300 //
2019-01-05T00:50:00.000Z 100  3.600 //
2019-01-05T00:55:00.000Z 100  3.900 //
2019-01-05T01:00:00.000Z 100  4.000 //
2019-01-05T01:05:00.000Z 100  4.000 //
2019-01-05T01:10:00.000Z 100  4.000 //
2019-01-05T01:15:00.000Z 100  4.000 //
2019-01-05T01:25:00.000Z 100  4.000 //
2019-01-05T01:40:00.000Z 100  3.600 //
2019-01-05T01:45:00.000Z 100  3.900 //
2019-01-05T01:50:00.000Z 100  3.700 //
2019-01-05T01:55:00.000Z 100  3.900 //
2019-01-05T02:00:00.000Z 100  3.500 //
2019-01-05T02:05:00.000Z 100  3.400 //
2019-01-05T02:10:00.000Z 100  4.100 //
2019-01-05T02:15:00.000Z 100  4.200 //
2019-01-05T02:25:00.000Z 100  3.600 //
2019-01-05T02:30:00.000Z 100  3.400 //
2019-01-05T02:35:00.000Z 100  3.500 //
2019-01-05T02:40:00.000Z 100  3.700 //
2019-01-05T02:45:00.000Z 100  3.000 //
2019-01-05T02:50:00.000Z 100  4.000 //
2019-01-05T02:55:00.000Z 100  3.600 //
2019-01-05T03:00:00.000Z 100  3.500 //
2019-01-05T03:05:00.000Z 100  3.400 //
2019-01-05T03:10:00.000Z 100  3.400 //
2019-01-05T03:15:00.000Z 100  3.500 //
2019-01-05T03:20:00.000Z 100  3.200 //
2019-01-05T03:25:00.000Z 100  3.900 //
2019-01-05T03:35:00.000Z 100  3.500 //
2019-01-05T03:40:00.000Z 100  3.600 //
2019-01-05T04:05:00.000Z 100  3.900 //
2019-01-05T04:20:00.000Z 100  3.200 //
2019-01-05T04:25:00.000Z 100  3.500 //
2019-01-05T04:30:00.000Z 100  3.500 //
2019-01-05T05:10:00.000Z 100  3.800 //
2019-01-05T05:15:00.000Z 100  4.100 //
2019-01-05T05:20:00.000Z 100  3.600 //
2019-01-05T05:30:00.000Z 100  4.200 //
2019-01-05T05:35:00.000Z 100  3.400 //
2019-01-05T05:40:00.000Z 100  3.500 //
2019-01-05T05:45:00.000Z 100  3.100 //
2019-01-05T05:50:00.000Z 100  3.500 //
2019-01-05T05:55:00.000Z 100  4.100 //
2019-01-05T06:00:00.000Z 100  3.400 //
2019-01-05T06:10:00.000Z 100  3.700 //
2019-01-05T06:15:00.000Z 100  4.000 //
2019-01-05T06:20:00.000Z 100  3.800 //
2019-01-05T06:35:00.000Z 100  4.100 //
2019-01-05T06:45:00.000Z 100  3.300 //
2019-01-05T06:50:00.000Z 100  2.900 //
2019-01-05T06:55:00.000Z 100  3.400 //
2019-01-05T07:10:00.000Z 100  3.700 //
2019-01-05T07:25:00.000Z 100  2.600 //
2019-01-05T07:50:00.000Z 100  3.300 //
2019-01-05T08:10:00.000Z 100  3.000 //
2019-01-05T08:15:00.000Z 100  2.400 //
2019-01-05T08:20:00.000Z 100  3.200 //
2019-01-05T08:50:00.000Z   0  2.300 //
2019-01-05T08:55:00.000Z 100  2.600 //
2019-01-05T09:00:00.000Z 100  2.900 //
2019-01-05T09:10:00.000Z 100  3.000 //
2019-01-05T09:15:00.000Z   0  3.100 //
2019-01-05T09:20:00.000Z 100  2.600 //
2019-01-05T10:35:00.000Z 100  2.400 //
2019-01-05T10:45:00.000Z 100  2.900 //
2019-01-05T10:50:00.000Z 100  3.250 //
2019-01-05T10:55:00.000Z 100  3.600 //
2019-01-05T11:00:00.000Z  70  3.800 //
2019-01-05T11:05:00.000Z 100  4.000 //
2019-01-05T11:10:00.000Z 100  4.450 //
2019-01-05T11:15:00.000Z 100  4.413 //
2019-01-05T11:20:00.000Z 100  4.850 //
2019-01-05T11:25:00.000Z 100  4.700 //
2019-01-05T11:30:00.000Z 100  4.800 //
2019-01-05T11:35:00.000Z 100  4.950 //
2019-01-05T11:40:00.000Z 100  5.250 //
2019-01-05T11:45:00.000Z 100  5.300 //
2019-01-05T11:50:00.000Z 100  5.850 //
2019-01-05T11:55:00.000Z 100  5.650 //
2019-01-05T12:00:00.000Z 100  5.750 //
2019-01-05T12:05:00.000Z 100  5.850 //
2019-01-05T12:10:00.000Z 100  5.750 //
2019-01-05T12:15:00.000Z 100  5.750 //
2019-01-05T12:20:00.000Z 100  5.950 //
2019-01-05T12:25:00.000Z 100  5.925 //
2019-01-05T12:30:00.000Z 100  5.850 //
2019-01-05T12:35:00.000Z 100  5.913 //
2019-01-05T12:40:00.000Z 100  6.350 //
2019-01-05T12:45:00.000Z 100  6.150 //
2019-01-05T12:50:00.000Z 100  6.325 //
2019-01-05T12:55:00.000Z 100  6.307 //
2019-01-05T13:00:00.000Z 100  6.250 //
2019-01-05T13:05:00.000Z 100  5.550 //
2019-01-05T13:10:00.000Z 100  6.750 //
2019-01-05T13:15:00.000Z 100  6.550 //
2019-01-05T13:20:00.000Z 100  7.150 //
2019-01-05T13:25:00.000Z 100  7.250 //
2019-01-05T13:30:00.000Z 100  7.302 //
2019-01-05T13:35:00.000Z  70  7.350 //
2019-01-05T13:40:00.000Z   0  7.400 //
2019-01-05T13:45:00.000Z 100  7.150 //
2019-01-05T13:50:00.000Z 100  7.350 //
2019-01-05T13:55:00.000Z 100  7.150 //
2019-01-05T14:00:00.000Z 100  7.225 //
2019-01-05T14:05:00.000Z 100  7.413 //
2019-01-05T14:10:00.000Z  70  7.450 //
2019-01-05T14:15:00.000Z  70  7.450 //
2019-01-05T14:20:00.000Z 100  7.350 //
2019-01-05T14:25:00.000Z 100  7.401 //
2019-01-05T14:30:00.000Z 100  7.550 //
2019-01-05T14:35:00.000Z  70  7.550 //
2019-01-05T14:40:00.000Z 100  7.650 //
2019-01-05T14:45:00.000Z 100  7.250 //
2019-01-05T14:50:00.000Z   0  7.200 //
2019-01-05T14:55:00.000Z 100  7.350 //
2019-01-05T15:00:00.000Z 100  7.350 //
2019-01-05T15:05:00.000Z   0  7.300 //
2019-01-05T15:10:00.000Z 100  7.713 //
2019-01-05T15:15:00.000Z  70  7.650 //
2019-01-05T15:20:00.000Z 100  7.307 //
2019-01-05T15:25:00.000Z 100  7.150 //
2019-01-05T15:30:00.000Z   0  7.100 //
2019-01-05T15:35:00.000Z  70  7.025 //
2019-01-05T15:40:00.000Z 100  6.925 //
2019-01-05T15:45:00.000Z 100  6.850 //
2019-01-05T15:50:00.000Z 100  6.850 //
2019-01-05T15:55:00.000Z 100  6.850 //
2019-01-05T16:00:00.000Z 100  6.850 //
2019-01-05T16:05:00.000Z 100  6.850 //
2019-01-05T16:10:00.000Z 100  4.450 //
2019-01-05T16:15:00.000Z 100  7.225 //
2019-01-05T16:20:00.000Z 100  7.204 //
2019-01-05T16:25:00.000Z  70  6.450 //
2019-01-05T16:30:00.000Z 100  7.250 //
2019-01-05T16:35:00.000Z 100  7.250 //
2019-01-05T16:40:00.000Z  70  6.850 //
2019-01-05T16:50:00.000Z  70  6.950 //
2019-01-05T16:55:00.000Z  70  7.350 //
2019-01-05T17:00:00.000Z   0  7.300 //
2019-01-05T17:10:00.000Z 100  7.550 //
2019-01-05T17:15:00.000Z 100  7.250 //
2019-01-05T17:20:00.000Z 100  7.325 //
2019-01-05T17:25:00.000Z 100  7.450 //
2019-01-05T17:30:00.000Z 100  7.450 //
2019-01-05T17:35:00.000Z  70  7.450 //
2019-01-05T17:40:00.000Z 100  7.550 //
2019-01-05T17:50:00.000Z 100  7.650 //
2019-01-05T17:55:00.000Z  70  8.150 //
2019-01-05T18:00:00.000Z 100  8.150 //
2019-01-05T18:05:00.000Z   0  8.200 //
2019-01-05T18:10:00.000Z 100  8.325 //
2019-01-05T18:15:00.000Z  70  8.450 //
2019-01-05T18:20:00.000Z 100  8.325 //
2019-01-05T18:25:00.000Z 100  8.713 //
2019-01-05T18:30:00.000Z 100  8.850 //
2019-01-05T18:35:00.000Z 100  8.750 //
2019-01-05T18:40:00.000Z 100  8.813 //
2019-01-05T18:45:00.000Z 100  8.750 //
2019-01-05T18:50:00.000Z 100  9.050 //
2019-01-05T18:55:00.000Z 100  9.003 //
2019-01-05T19:00:00.000Z   0  8.600 //
2019-01-05T19:05:00.000Z  70  8.925 //
2019-01-05T19:10:00.000Z 100  9.125 //
2019-01-05T19:15:00.000Z 100  8.950 //
2019-01-05T19:20:00.000Z   0  8.900 //
2019-01-05T19:25:00.000Z 100  9.350 //
2019-01-05T19:30:00.000Z 100  9.050 //
2019-01-05T19:35:00.000Z 100  8.950 //
2019-01-05T19:40:00.000Z  70  8.750 //
2019-01-05T19:45:00.000Z 100  8.907 //
2019-01-05T19:50:00.000Z 100  8.950 //
2019-01-05T19:55:00.000Z 100  8.750 //
2019-01-05T20:00:00.000Z 100  8.750 //
2019-01-05T20:05:00.000Z 100  8.850 //
2019-01-05T20:10:00.000Z 100  8.750 //
2019-01-05T20:15:00.000Z 100  8.650 //
2019-01-05T20:20:00.000Z   0  8.300 //
2019-01-05T20:25:00.000Z   0  8.100 //
2019-01-05T20:30:00.000Z 100  8.050 //
2019-01-05T20:35:00.000Z 100  8.250 //
2019-01-05T20:40:00.000Z 100  8.125 //
2019-01-05T20:45:00.000Z 100  8.025 //
2019-01-05T20:50:00.000Z   0  8.100 //
2019-01-05T20:55:00.000Z 100  7.750 //
2019-01-05T21:00:00.000Z 100  7.550 //
2019-01-05T21:05:00.000Z 100  7.550 //
2019-01-05T21:10:00.000Z 100  7.350 //
2019-01-05T21:15:00.000Z 100  7.425 //
2019-01-05T21:20:00.000Z 100  7.325 //
2019-01-05T21:25:00.000Z   0  7.800 //
2019-01-05T21:30:00.000Z 100  7.750 //
2019-01-05T21:35:00.000Z 100  7.602 //
2019-01-05T21:40:00.000Z 100  7.150 //
2019-01-05T21:45:00.000Z 100  7.607 //
2019-01-05T21:50:00.000Z 100  7.650 //
2019-01-05T21:55:00.000Z 100  8.025 //
2019-01-05T22:00:00.000Z 100  8.150 //
2019-01-05T22:05:00.000Z 100  8.225 //
2019-01-05T22:10:00.000Z 100  8.350 //
2019-01-05T22:15:00.000Z  70  8.050 //
2019-01-05T22:20:00.000Z 100  8.250 //
2019-01-05T22:25:00.000Z 100  8.003 //
2019-01-05T22:30:00.000Z 100  8.025 //
2019-01-05T22:35:00.000Z 100  7.925 //
2019-01-05T22:40:00.000Z 100  7.850 //
2019-01-05T22:45:00.000Z 100  7.750 //
2019-01-05T22:50:00.000Z 100  7.650 //
2019-01-05T22:55:00.000Z 100  7.607 //
2019-01-05T23:00:00.000Z 100  7.150 //
2019-01-05T23:05:00.000Z 100  7.750 //
2019-01-05T23:10:00.000Z   0  3.800 //
2019-01-05T23:15:00.000Z 100  7.500 //
2019-01-05T23:20:00.000Z 100  7.507 //
2019-01-05T23:25:00.000Z 100  7.400 //
2019-01-05T23:30:00.000Z 100  7.200 //
2019-01-05T23:35:00.000Z 100  7.200 //
2019-01-05T23:40:00.000Z  70  7.100 //
2019-01-05T23:45:00.000Z 100  7.400 //
2019-01-05T23:50:00.000Z  70  7.400 //
2019-01-05T23:55:00.000Z   0  3.800 //
2019-01-06T00:00:00.000Z 100  4.500 //
2019-01-06T00:05:00.000Z 100  6.600 //
2019-01-06T00:10:00.000Z 100  6.500 //
2019-01-06T00:15:00.000Z 100  6.700 //
2019-01-06T00:20:00.000Z 100  5.800 //
2019-01-06T00:25:00.000Z 100  5.900 //
2019-01-06T00:30:00.000Z 100  5.800 //
2019-01-06T00:35:00.000Z 100  5.800 //
2019-01-06T00:40:00.000Z 100  5.800 //
2019-01-06T00:45:00.000Z 100  5.700 //
2019-01-06T00:50:00.000Z 100  5.700 //
2019-01-06T00:55:00.000Z 100  5.800 //
2019-01-06T01:00:00.000Z 100  5.500 //
2019-01-06T01:05:00.000Z 100  5.800 //
2019-01-06T01:10:00.000Z 100  5.600 //
2019-01-06T01:15:00.000Z 100  5.600 //
2019-01-06T01:20:00.000Z 100  5.600 //
2019-01-06T01:25:00.000Z 100  5.600 //
2019-01-06T01:30:00.000Z 100  5.600 //
2019-01-06T01:35:00.000Z 100  5.500 //
2019-01-06T01:40:00.000Z 100  5.100 //
2019-01-06T01:45:00.000Z 100  5.000 //
2019-01-06T01:50:00.000Z 100  5.000 //
2019-01-06T01:55:00.000Z 100  5.300 //
2019-01-06T02:00:00.000Z 100  4.700 //
2019-01-06T02:05:00.000Z 100  4.300 //
2019-01-06T02:10:00.000Z 100  5.400 //
2019-01-06T02:15:00.000Z 100  5.700 //
2019-01-06T02:20:00.000Z 100  5.500 //
2019-01-06T02:25:00.000Z 100  5.200 //
2019-01-06T02:30:00.000Z 100  5.100 //
2019-01-06T02:35:00.000Z 100  4.800 //
2019-01-06T02:40:00.000Z 100  5.000 //
2019-01-06T02:45:00.000Z 100  5.000 //
2019-01-06T02:50:00.000Z 100  4.500 //
2019-01-06T02:55:00.000Z 100  5.300 //
2019-01-06T03:00:00.000Z 100  6.600 //
2019-01-06T03:05:00.000Z 100  4.900 //
2019-01-06T03:10:00.000Z 100  5.000 //
2019-01-06T03:15:00.000Z 100  5.500 //
2019-01-06T03:20:00.000Z 100  5.500 //
2019-01-06T03:25:00.000Z 100  5.100 //
2019-01-06T03:30:00.000Z 100  4.400 //
2019-01-06T03:35:00.000Z 100  4.700 //
2019-01-06T03:40:00.000Z 100  4.800 //
2019-01-06T03:45:00.000Z 100  4.600 //
2019-01-06T03:55:00.000Z 100  4.800 //
2019-01-06T04:00:00.000Z 100  4.800 //
2019-01-06T04:05:00.000Z 100  4.600 //
2019-01-06T04:10:00.000Z 100  4.000 //
2019-01-06T04:15:00.000Z 100  4.600 //
2019-01-06T04:20:00.000Z   0  4.300 //
2019-01-06T04:25:00.000Z 100  4.300 //
2019-01-06T04:40:00.000Z 100  4.000 //
2019-01-06T04:45:00.000Z 100  4.200 //
2019-01-06T04:50:00.000Z 100  4.000 //
2019-01-06T04:55:00.000Z 100  3.400 //
2019-01-06T05:00:00.000Z 100  3.900 //
2019-01-06T05:05:00.000Z 100  3.900 //
2019-01-06T05:20:00.000Z 100  3.900 //
2019-01-06T05:25:00.000Z 100  4.100 //
2019-01-06T05:35:00.000Z 100  4.100 //
2019-01-06T05:45:00.000Z 100  4.600 //
2019-01-06T05:50:00.000Z 100  4.300 //
2019-01-06T05:55:00.000Z 100  4.600 //
2019-01-06T06:10:00.000Z 100  4.600 //
2019-01-06T06:20:00.000Z 100  4.600 //
2019-01-06T06:25:00.000Z 100  3.800 //
2019-01-06T06:30:00.000Z 100  4.200 //
2019-01-06T06:35:00.000Z 100  4.100 //
2019-01-06T06:40:00.000Z 100  4.000 //
2019-01-06T06:45:00.000Z 100  4.000 //
2019-01-06T06:50:00.000Z 100  3.800 //
2019-01-06T07:00:00.000Z 100  3.400 //
2019-01-06T07:05:00.000Z   0  3.900 //
2019-01-06T07:15:00.000Z   0  3.800 //
2019-01-06T07:30:00.000Z 100  2.900 //
2019-01-06T07:35:00.000Z 100  3.300 //
2019-01-06T07:40:00.000Z   0  3.000 //
2019-01-06T07:50:00.000Z 100  3.000 //
2019-01-06T07:55:00.000Z 100  2.800 //
2019-01-06T08:00:00.000Z   0  3.200 //
2019-01-06T08:05:00.000Z 100  2.600 //
2019-01-06T08:25:00.000Z 100  2.600 //
2019-01-06T08:30:00.000Z 100  2.600 //
2019-01-06T08:35:00.000Z 100  2.800 //
2019-01-06T08:50:00.000Z 100  2.600 //
2019-01-06T08:55:00.000Z 100  2.900 //
2019-01-06T09:10:00.000Z 100  3.200 //
2019-01-06T09:15:00.000Z 100  2.800 //
2019-01-06T09:35:00.000Z 100  3.100 //
2019-01-06T09:40:00.000Z 100  3.200 //
2019-01-06T09:45:00.000Z 100  3.100 //
2019-01-06T09:55:00.000Z 100  3.100 //
2019-01-06T10:40:00.000Z  70  2.900 //
2019-01-06T10:45:00.000Z 100  3.100 //
2019-01-06T10:50:00.000Z 100  3.300 //
2019-01-06T10:55:00.000Z 100  3.600 //
2019-01-06T11:00:00.000Z  70  3.800 //
2019-01-06T11:05:00.000Z 100  4.125 //
2019-01-06T11:15:00.000Z 100  4.500 //
2019-01-06T11:20:00.000Z 100  4.600 //
2019-01-06T11:25:00.000Z 100  4.650 //
2019-01-06T11:30:00.000Z 100  4.750 //
2019-01-06T11:35:00.000Z 100  5.125 //
2019-01-06T11:40:00.000Z 100  5.250 //
2019-01-06T11:45:00.000Z 100  5.250 //
2019-01-06T11:50:00.000Z 100  5.350 //
2019-01-06T11:55:00.000Z 100  5.713 //
2019-01-06T12:00:00.000Z 100  5.450 //
2019-01-06T12:05:00.000Z 100  5.550 //
2019-01-06T12:10:00.000Z 100  5.650 //
2019-01-06T12:15:00.000Z 100  5.850 //
2019-01-06T12:20:00.000Z 100  5.750 //
2019-01-06T12:25:00.000Z 100  5.850 //
2019-01-06T12:30:00.000Z 100  5.850 //
2019-01-06T12:35:00.000Z 100  5.913 //
2019-01-06T12:40:00.000Z 100  5.850 //
2019-01-06T12:45:00.000Z 100  6.150 //
2019-01-06T12:50:00.000Z 100  5.813 //
2019-01-06T12:55:00.000Z 100  5.850 //
2019-01-06T13:00:00.000Z 100  5.813 //
2019-01-06T13:05:00.000Z 100  5.950 //
2019-01-06T13:10:00.000Z 100  6.450 //
2019-01-06T13:15:00.000Z 100  6.350 //
2019-01-06T13:20:00.000Z 100  6.350 //
2019-01-06T13:25:00.000Z 100  6.604 //
2019-01-06T13:30:00.000Z   0  6.300 //
2019-01-06T13:35:00.000Z  70  6.950 //
2019-01-06T13:40:00.000Z   0  6.700 //
2019-01-06T13:45:00.000Z   0  6.600 //
2019-01-06T13:50:00.000Z 100  6.525 //
2019-01-06T13:55:00.000Z 100  6.650 //
2019-01-06T14:00:00.000Z 100  6.650 //
2019-01-06T14:05:00.000Z 100  6.513 //
2019-01-06T14:10:00.000Z 100  7.025 //
2019-01-06T14:15:00.000Z 100  6.950 //
2019-01-06T14:20:00.000Z 100  6.550 //
2019-01-06T14:25:00.000Z 100  6.625 //
2019-01-06T14:30:00.000Z 100  7.050 //
2019-01-06T14:35:00.000Z  70  7.150 //
2019-01-06T14:40:00.000Z  70  7.125 //
2019-01-06T14:45:00.000Z 100  6.813 //
2019-01-06T14:50:00.000Z 100  7.350 //
2019-01-06T14:55:00.000Z 100  7.350 //
2019-01-06T15:00:00.000Z 100  7.025 //
2019-01-06T15:05:00.000Z   0  6.900 //
2019-01-06T15:10:00.000Z 100  5.750 //
2019-01-06T15:15:00.000Z 100  6.750 //
2019-01-06T15:20:00.000Z 100  6.650 //
2019-01-06T15:25:00.000Z  70  6.350 //
2019-01-06T15:30:00.000Z  70  5.750 //
2019-01-06T15:40:00.000Z 100  4.213 //
2019-01-06T15:45:00.000Z 100  6.150 //
2019-01-06T15:50:00.000Z  70  5.650 //
2019-01-06T15:55:00.000Z  70  4.950 //
2019-01-06T16:00:00.000Z  70  5.507 //
2019-01-06T16:10:00.000Z   0  5.600 //
2019-01-06T16:15:00.000Z  70  5.307 //
2019-01-06T16:25:00.000Z  70  4.901 //
2019-01-06T16:30:00.000Z 100  4.550 //
2019-01-06T16:35:00.000Z  70  5.250 //
2019-01-06T16:40:00.000Z 100  4.450 //
2019-01-06T16:50:00.000Z  70  5.701 //
2019-01-06T16:55:00.000Z   0  5.350 //
2019-01-06T17:00:00.000Z  70  5.250 //
2019-01-06T17:15:00.000Z  70  5.750 //
2019-01-06T17:20:00.000Z 100  5.813 //
2019-01-06T17:35:00.000Z  70  6.650 //
2019-01-06T17:40:00.000Z  70  6.650 //
2019-01-06T17:45:00.000Z 100  6.404 //
2019-01-06T17:50:00.000Z   0  6.400 //
2019-01-06T17:55:00.000Z 100  6.425 //
2019-01-06T18:00:00.000Z  70  6.450 //
2019-01-06T18:05:00.000Z  70  6.450 //
2019-01-06T18:10:00.000Z   0  6.500 //
2019-01-06T18:15:00.000Z 100  6.550 //
2019-01-06T18:20:00.000Z  70  6.725 //
2019-01-06T18:25:00.000Z  70  6.850 //
2019-01-06T18:30:00.000Z 100  6.850 //
2019-01-06T18:35:00.000Z   0  6.900 //
2019-01-06T18:40:00.000Z 100  6.950 //
2019-01-06T18:45:00.000Z   0  7.050 //
2019-01-06T18:50:00.000Z 100  7.050 //
2019-01-06T18:55:00.000Z 100  7.150 //
2019-01-06T19:00:00.000Z 100  7.150 //
2019-01-06T19:05:00.000Z 100  7.150 //
2019-01-06T19:10:00.000Z  70  7.150 //
2019-01-06T19:15:00.000Z  70  7.250 //
2019-01-06T19:20:00.000Z   0  7.313 //
2019-01-06T19:25:00.000Z  70  7.350 //
2019-01-06T19:30:00.000Z 100  7.350 //
2019-01-06T19:35:00.000Z   0  7.300 //
2019-01-06T19:40:00.000Z 100  7.350 //
2019-01-06T19:45:00.000Z 100  7.450 //
2019-01-06T19:50:00.000Z 100  7.607 //
2019-01-06T19:55:00.000Z 100  7.650 //
2019-01-06T20:00:00.000Z  70  7.713 //
2019-01-06T20:05:00.000Z 100  8.050 //
2019-01-06T20:10:00.000Z 100  7.650 //
2019-01-06T20:15:00.000Z 100  8.050 //
2019-01-06T20:20:00.000Z 100  7.950 //
2019-01-06T20:25:00.000Z 100  7.750 //
2019-01-06T20:30:00.000Z   0  7.700 //
2019-01-06T20:35:00.000Z   0  7.800 //
2019-01-06T20:40:00.000Z 100  8.113 //
2019-01-06T20:45:00.000Z   0  8.200 //
2019-01-06T20:50:00.000Z   0  8.400 //
2019-01-06T20:55:00.000Z 100  8.525 //
2019-01-06T21:00:00.000Z 100  8.450 //
2019-01-06T21:05:00.000Z   0  8.200 //
2019-01-06T21:10:00.000Z 100  8.325 //
2019-01-06T21:15:00.000Z 100  8.450 //
2019-01-06T21:20:00.000Z   0  8.200 //
2019-01-06T21:25:00.000Z  70  8.350 //
2019-01-06T21:30:00.000Z 100  8.350 //
2019-01-06T21:35:00.000Z 100  8.450 //
2019-01-06T21:40:00.000Z 100  8.525 //
2019-01-06T21:45:00.000Z 100  8.550 //
2019-01-06T21:50:00.000Z 100  8.325 //
2019-01-06T21:55:00.000Z 100  8.300 //
2019-01-06T22:00:00.000Z 100  8.650 //
2019-01-06T22:05:00.000Z  70  8.704 //
2019-01-06T22:10:00.000Z  70  8.804 //
2019-01-06T22:15:00.000Z 100  8.882 //
2019-01-06T22:20:00.000Z 100  8.650 //
2019-01-06T22:25:00.000Z 100  8.713 //
2019-01-06T22:30:00.000Z 100  8.650 //
